time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2005-08-13T07:36:52.770Z,20.134,145.801,48.6,6,mwc,303,33,,0.83,us,usp000dx89,2016-11-10T01:10:17.688Z,"Maug Islands region, Northern Mariana Islands",earthquake,,,,,reviewed,us,hrv
2005-08-10T12:47:40.180Z,48.657,158.062,31.4,5.3,mwc,304,52.7,,0.85,us,usp000dx2h,2016-11-10T01:10:11.053Z,"east of the Kuril Islands",earthquake,,,,,reviewed,us,hrv
2005-08-09T16:26:23.500Z,33.428,142.432,38.1,5,mwc,254,31.4,,0.64,us,usp000dx0t,2016-11-10T01:10:09.270Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2005-08-07T15:06:45.450Z,36.326,141.367,39.2,5.5,mwc,364,30.8,,0.71,us,usp000dwwd,2016-11-10T01:10:04.214Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2005-08-02T07:42:47.750Z,28.176,142.866,32,5,mwr,48,116.6,,0.9,us,usp000dwge,2014-11-07T01:26:42.074Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,nied
2005-08-01T04:40:36.710Z,46.995,153.911,16.9,5.7,mwb,435,49.4,,0.88,us,usp000dweg,2016-11-10T01:09:45.870Z,"Kuril Islands",earthquake,,,,,reviewed,us,us
2005-07-29T20:25:00.100Z,33.316,142.363,11,5.4,mwb,266,57.4,,0.65,us,usp000dw80,2016-11-10T01:09:36.560Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
2005-07-29T12:51:06.600Z,33.247,142.429,35.8,5.2,mwc,226,38.6,,0.99,us,usp000dw6s,2016-11-10T01:09:35.351Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2005-07-27T15:51:38.410Z,33.254,142.428,33.9,5.1,mwc,139,57.5,,0.87,us,usp000dw2c,2016-11-10T01:09:29.423Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2005-07-27T11:11:48.590Z,33.19,142.358,37.2,5,mwc,269,57.2,,0.73,us,usp000dw1x,2016-11-10T01:09:27.119Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2005-07-27T02:39:22.570Z,33.256,142.316,33.5,5.3,mwc,323,38.5,,0.8,us,usp000dw10,2016-11-10T01:09:25.412Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2005-07-26T19:33:44.670Z,33.342,142.222,40.7,5,mwc,169,105.1,,0.98,us,usp000dw09,2016-11-10T01:09:23.093Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2005-07-26T06:24:04.510Z,33.283,142.324,37.4,5,mwc,32,127.7,,0.98,us,usp000dvyb,2016-11-10T01:09:18.304Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2005-07-26T06:20:26.880Z,33.312,142.336,38.5,5,mwc,162,65.3,,0.79,us,usp000dvya,2016-11-10T01:09:17.721Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2005-07-26T05:14:43.130Z,33.262,142.288,37.2,5,mwc,194,59.9,,0.79,us,usp000dvy2,2016-11-10T01:09:17.146Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2005-07-25T15:43:41.140Z,46.827,125.058,47.7,5,mwc,157,48.7,,0.7,us,usp000dvwp,2017-04-13T22:19:09.629Z,"Heilongjiang, China",earthquake,,,,,reviewed,us,hrv
2005-07-23T07:34:56.770Z,35.498,139.982,61,5.9,mwb,457,42.9,,0.69,us,usp000dvqt,2017-04-26T18:04:33.258Z,"near the south coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
2005-07-20T13:06:02.860Z,24.724,122.343,12,5.2,mwc,82,46.1,,1.14,us,usp000dvjt,2016-11-10T01:08:55.199Z,"Taiwan region",earthquake,,7.4,,,reviewed,us,hrv
2005-07-19T17:16:27.220Z,46.912,150.542,150,5,mwc,344,74.2,,0.79,us,usp000dvh9,2016-11-10T01:08:52.138Z,"Kuril Islands",earthquake,,,,,reviewed,us,hrv
2005-07-09T23:37:11.140Z,33.422,140.825,55.2,5.8,mwb,388,29.3,,0.79,us,usp000duvu,2016-11-10T01:08:22.044Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,us
2005-07-05T20:10:41.740Z,39.67,143.104,26.3,5.1,mwc,171,122,,0.76,us,usp000dukz,2016-11-10T01:08:09.447Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2005-07-05T01:51:12.130Z,49.182,154.761,73.1,5.2,mb,258,111.3,,0.74,us,usp000dujb,2014-11-07T01:26:25.785Z,"Kuril Islands",earthquake,,,,118,reviewed,us,us
2005-07-02T00:31:51.090Z,39.505,143.128,41.7,5.3,mwc,195,122.8,,0.96,us,usp000dubd,2016-11-10T01:08:00.112Z,"off the east coast of Honshu, Japan",earthquake,,6.1,,,reviewed,us,hrv
2005-07-01T09:36:16.380Z,31.922,139.057,206.4,5.5,mwc,336,43.8,,0.82,us,usp000dua0,2016-11-10T01:07:58.840Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,hrv
2005-06-20T07:16:16.770Z,26.081,128.448,28.2,5.3,mwc,168,77.9,,0.93,us,usp000dtgx,2016-11-10T01:07:41.748Z,"Ryukyu Islands, Japan",earthquake,,,,,reviewed,us,hrv
2005-06-19T16:15:15.230Z,35.612,140.479,48.2,5.7,mwb,402,41.5,,0.72,us,usp000dtf6,2016-11-10T01:07:38.760Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
2005-06-15T15:01:46.350Z,22.842,144.371,81,5.3,mwc,212,43.6,,0.76,us,usp000dt4f,2016-11-10T01:07:28.663Z,"Volcano Islands, Japan region",earthquake,,6.7,,,reviewed,us,hrv
2005-06-15T07:14:45.310Z,25.836,141.235,123,5.2,mwr,150,42.5,,0.98,us,usp000dt37,2014-11-07T01:26:13.159Z,"Volcano Islands, Japan region",earthquake,,,,,reviewed,us,nied
2005-06-14T11:07:59.020Z,29.31,130.423,32.7,5.1,mwr,184,93.3,,0.87,us,usp000dsyb,2014-11-07T01:26:12.289Z,"Ryukyu Islands, Japan",earthquake,,,,,reviewed,us,nied
2005-06-07T16:45:04.300Z,23.962,121.878,2.5,5,mwc,81,87.1,,1.11,us,usp000dsev,2016-11-10T01:07:10.022Z,"Taiwan",earthquake,,7.5,,,reviewed,us,hrv
2005-06-01T16:20:04.890Z,24.716,122.064,60.7,5.4,mwb,284,48.9,,0.9,us,usp000ds0h,2016-11-09T05:46:22.691Z,"Taiwan region",earthquake,,,,,reviewed,us,us
2005-05-31T02:04:15.240Z,31.4,131.202,34.2,5.7,mwb,281,83.5,,0.86,us,usp000drxp,2016-11-10T01:06:49.609Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,us
2005-05-30T11:18:10.950Z,31.915,140.795,61.8,5.1,mwc,236,49.4,,0.92,us,usp000drwf,2016-11-10T01:06:49.072Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,hrv
2005-05-28T20:55:12.010Z,34.395,137.551,296.4,5.2,mwc,175,91.1,,0.85,us,usp000drrv,2016-11-10T01:06:43.303Z,"near the south coast of Honshu, Japan",earthquake,,3.6,,,reviewed,us,hrv
2005-05-27T08:07:18.650Z,38.575,140.364,109.6,5.1,mwc,325,58,,0.7,us,usp000drnt,2016-11-10T01:06:41.739Z,"eastern Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2005-05-21T16:29:22.660Z,30.71,138.464,395.5,5.1,mwc,281,55.6,,0.72,us,usp000dr9v,2016-11-10T01:06:28.968Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,hrv
2005-05-19T01:14:28.900Z,35.432,140.827,47.5,5.3,mwc,299,31.4,,0.76,us,usp000dr4p,2016-11-10T01:06:19.933Z,"near the east coast of Honshu, Japan",earthquake,,5.5,,,reviewed,us,hrv
2005-05-10T23:50:38.940Z,43.781,143.205,160.6,5,mwr,217,80.6,,0.95,us,usp000dqen,2014-11-07T01:25:51.222Z,"Hokkaido, Japan region",earthquake,,5.5,,,reviewed,us,nied
2005-05-03T11:04:53.150Z,41.481,138.93,208.4,5,mwr,209,117.9,,0.75,us,usp000dpug,2014-11-07T01:25:48.442Z,"eastern Sea of Japan",earthquake,,,,,reviewed,us,nied
2005-04-30T14:48:16.080Z,23.961,121.643,7.5,5.3,mwc,209,47.9,,1.06,us,usp000dpkw,2016-11-10T01:05:34.634Z,"Taiwan",earthquake,,5.5,,,reviewed,us,hrv
2005-04-27T09:15:54.650Z,46.684,152.518,52.9,5,mwc,221,82.6,,0.68,us,usp000dpc5,2016-11-10T01:05:29.590Z,"Kuril Islands",earthquake,,,,,reviewed,us,hrv
2005-04-19T21:11:28.420Z,33.637,130.179,18.7,5.5,mwb,242,78.9,,0.89,us,usp000dnsk,2017-04-26T18:04:18.553Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,us
2005-04-19T01:46:56.950Z,29.642,138.891,425.8,5.9,mwb,392,26.8,,0.78,us,usp000dnqt,2016-11-10T01:05:08.406Z,"Izu Islands, Japan region",earthquake,,4.2,,,reviewed,us,us
2005-04-14T09:56:08.480Z,43.296,135.398,366.8,5,mwc,321,93.9,,0.74,us,usp000dnat,2016-11-10T01:04:57.215Z,"Primor'ye, Russia",earthquake,,,,,reviewed,us,hrv
2005-04-13T09:50:21.620Z,31.202,142.357,24.8,5,mwc,183,50,,0.73,us,usp000dn85,2016-11-10T01:04:56.211Z,"Izu Islands, Japan region",earthquake,,10.1,,,reviewed,us,hrv
2005-04-10T22:22:15.710Z,35.604,140.401,43,5.9,mwb,529,41.6,,0.74,us,usp000dmzd,2017-04-26T18:04:16.297Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
2005-04-03T17:57:11.730Z,37.387,141.645,37.6,5.1,mwc,215,72.3,,0.72,us,usp000dm4j,2016-11-10T01:04:10.172Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2005-03-29T17:00:02.240Z,47.574,154.131,14.4,5.2,mwc,295,93.5,,0.74,us,usp000dkht,2016-11-10T01:03:31.409Z,"Kuril Islands",earthquake,,,,,reviewed,us,hrv
2005-03-20T01:53:41.830Z,33.807,130.131,10,6.6,mwc,401,22.9,,1.3,us,usp000djku,2017-04-26T18:04:04.696Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
2005-03-16T13:23:32.570Z,43.466,146.894,39.3,5.4,mwb,498,78.9,,0.74,us,usp000djav,2016-11-10T01:02:50.225Z,"Kuril Islands",earthquake,,,,,reviewed,us,us
2005-03-14T06:54:06.460Z,47.676,152.305,128.1,5.1,mwc,303,115.2,,0.85,us,usp000dj65,2016-11-10T01:02:40.875Z,"Kuril Islands",earthquake,,5.6,,,reviewed,us,hrv
2005-03-11T18:47:36.690Z,43.085,144.674,54.1,5.5,mwb,190,56.5,,0.71,us,usp000dj08,2016-11-10T01:02:33.216Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,us
2005-03-05T19:08:01.670Z,24.722,121.918,10,5.7,mwc,55,94.9,,1.06,us,usp000dhkp,2017-04-13T22:18:42.624Z,"Taiwan",earthquake,,,,,reviewed,us,hrv
2005-03-05T19:06:51.460Z,24.637,121.935,3.5,5.7,mwb,311,52.6,,1.02,us,usp000dhkn,2017-04-26T18:03:59.924Z,"Taiwan",earthquake,,5.3,,,reviewed,us,us
2005-02-26T12:37:40.690Z,40.731,142.376,68,5.7,mwb,609,34.2,,0.76,us,usp000dh0h,2016-11-10T01:02:00.279Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
2005-02-22T11:20:25.280Z,33.182,137.154,369.5,5.6,mwb,356,33.3,,0.74,us,usp000dgr1,2016-11-10T01:01:47.822Z,"near the south coast of Honshu, Japan",earthquake,,3.7,,,reviewed,us,us
2005-02-18T20:18:17.900Z,23.212,121.558,16.6,5.4,mwc,233,67,,1.08,us,usp000dgfm,2016-11-10T01:01:38.124Z,"Taiwan",earthquake,,13.5,,,reviewed,us,hrv
2005-02-15T19:46:35.880Z,35.982,139.686,46.2,5.5,mwb,215,82.5,,0.79,us,usp000dg7q,2017-04-26T18:03:53.404Z,"near the south coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
2005-02-13T03:29:23.670Z,26.79,140.311,462.9,5,mwr,136,61.8,,0.8,us,usp000dg0y,2014-11-07T01:24:59.164Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,nied
2005-02-09T18:46:09.970Z,26.088,143.997,24,6.3,mwb,497,27.3,,0.77,us,usp000dft4,2016-11-10T01:01:11.093Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,us
2005-02-04T18:34:13.670Z,33.159,142.051,20.8,5,mwc,205,59.4,,0.69,us,usp000dfgv,2016-11-10T01:00:57.810Z,"off the east coast of Honshu, Japan",earthquake,,11.5,,,reviewed,us,hrv
2005-02-01T01:59:50.700Z,24.294,121.782,38.1,5,mwc,87,103.6,,0.96,us,usp000dfap,2016-11-10T01:00:43.267Z,"Taiwan",earthquake,,8.3,,,reviewed,us,hrv
2005-01-31T09:39:47.570Z,41.834,143.643,21.9,5.4,mwc,354,112.2,,0.73,us,usp000df9k,2016-11-09T05:34:15.754Z,"Hokkaido, Japan region",earthquake,,9.6,,,reviewed,us,hrv
2005-01-27T12:54:01.650Z,25.52,126.193,60.3,5,mwr,20,110.1,,1.07,us,usp000dem5,2014-11-07T01:24:45.893Z,"Ryukyu Islands, Japan",earthquake,,11.6,,,reviewed,us,nied
2005-01-27T03:56:42.850Z,27.219,140.44,174.6,5.2,mwc,126,38.6,,0.93,us,usp000degy,2016-11-10T00:59:26.817Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,hrv
2005-01-25T18:54:27.040Z,49.311,154.359,133.9,5.3,mwc,437,76.2,,0.73,us,usp000debu,2016-11-10T00:59:21.080Z,"Kuril Islands",earthquake,,,,,reviewed,us,hrv
2005-01-21T18:10:35.180Z,33.892,141.52,10,5,mwr,64,99.4,,0.87,us,usp000ddyh,2014-11-07T01:24:42.688Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,nied
2005-01-21T17:58:56.410Z,34.003,141.367,10,5.8,mwb,171,69.4,,0.86,us,usp000ddyf,2016-11-10T00:58:54.209Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
2005-01-21T14:28:22.510Z,24.696,122.46,103.6,5.2,mwc,187,52.7,,0.83,us,usp000ddy3,2016-11-10T00:58:51.916Z,"Taiwan region",earthquake,,,,,reviewed,us,hrv
2005-01-21T12:45:31.520Z,34.021,141.553,10,5.7,mwb,201,110.7,,1.07,us,usp000ddxs,2016-11-10T00:58:50.334Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
2005-01-20T14:16:26.820Z,33.859,141.509,51.3,5.4,mwc,112,110.4,,1.12,us,usp000ddvf,2016-11-10T00:58:43.042Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2005-01-20T02:59:10.500Z,49.825,156.176,38.4,5.4,mwc,336,84.7,,0.83,us,usp000ddue,2016-11-10T00:58:41.842Z,"Kuril Islands",earthquake,,6.7,,,reviewed,us,hrv
2005-01-19T13:51:53.340Z,33.826,141.531,16.2,5,mwc,99,104.7,,0.85,us,usp000ddsu,2016-11-10T00:58:40.010Z,"off the east coast of Honshu, Japan",earthquake,,19.5,,,reviewed,us,hrv
2005-01-19T06:17:07.330Z,34.174,141.542,10,5.3,mb,31,121.9,,1.01,us,usp000ddrm,2014-11-07T01:24:41.660Z,"off the east coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2005-01-19T06:11:36.400Z,34.064,141.491,27.8,6.6,mwc,225,78.5,,1.2,us,usp000ddrk,2016-11-10T00:58:39.423Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2005-01-18T14:09:06.220Z,42.946,144.866,42,6.3,mwb,561,55.8,,0.76,us,usp000ddpx,2017-04-13T22:18:30.424Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,us
2005-01-12T18:41:48.950Z,34.089,141.561,20.1,5.1,mwc,130,110.8,,0.73,us,usp000dd6a,2016-11-10T00:58:11.860Z,"off the east coast of Honshu, Japan",earthquake,,14.5,,,reviewed,us,hrv
2005-01-06T13:00:40.220Z,41.456,142.065,65.5,5.4,mwc,269,116.1,,0.83,us,usp000dcnp,2016-11-10T00:57:51.702Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,hrv
2005-01-03T17:00:10.950Z,49.05,156.182,41.4,5,mwc,220,124.4,,0.85,us,usp000dcg4,2016-11-10T00:57:35.146Z,"Kuril Islands",earthquake,,,,,reviewed,us,hrv
2004-12-31T20:13:49.460Z,36.857,140.835,89.6,5.1,mwc,188,109.9,,0.71,us,usp000dcam,2016-11-10T00:57:21.863Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2004-12-30T13:29:45.170Z,38.921,141.493,70.8,5,mwc,125,113.1,,0.78,us,usp000dc78,2016-11-10T00:57:08.652Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2004-12-29T18:31:08.240Z,28.967,130.59,45.6,5.4,mwr,16,133.8,,0.95,us,usp000dc52,2014-11-07T01:24:27.148Z,"Ryukyu Islands, Japan",earthquake,,29.8,,,reviewed,us,nied
2004-12-29T13:58:50.260Z,38.455,142.018,44.5,5.7,mwc,190,105,,0.93,us,usp000dc4e,2016-11-10T00:56:55.481Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2004-12-29T13:20:29.280Z,28.919,130.444,38,5.7,mwb,159,65.4,,1.02,us,usp000dc4c,2016-11-10T00:56:54.922Z,"Ryukyu Islands, Japan",earthquake,,7.3,,,reviewed,us,us
2004-12-21T15:34:28.130Z,42.955,145.414,37.4,5.6,mwb,444,96.2,,0.77,us,usp000db5d,2017-04-26T18:03:30.002Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,us
2004-12-19T05:22:49.910Z,36.382,141.4,37,5.2,mwc,100,119.4,,0.98,us,usp000db06,2016-11-10T00:55:25.193Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2004-12-18T08:50:06.110Z,48.772,156.174,10,5.6,mwc,360,58.8,,0.69,us,usp000dayd,2016-11-10T00:55:21.084Z,"east of the Kuril Islands",earthquake,,,,,reviewed,us,hrv
2004-12-18T07:24:19.710Z,48.825,156.307,10,5,mwc,83,136,,0.5,us,usp000day5,2016-11-10T00:55:20.570Z,"east of the Kuril Islands",earthquake,,,,,reviewed,us,hrv
2004-12-18T06:46:19.870Z,48.837,156.309,11,6.2,mwb,470,36.4,,1.01,us,usp000day2,2016-11-10T00:55:20.081Z,"east of the Kuril Islands",earthquake,,,,,reviewed,us,us
2004-12-16T00:10:03.400Z,24.129,122.374,35.9,5.1,mwc,119,79.1,,0.91,us,usp000dat5,2016-11-10T00:55:08.328Z,"Taiwan region",earthquake,,7.4,,,reviewed,us,hrv
2004-12-14T05:56:10.040Z,44.119,141.793,10,5.8,mwb,494,95.9,,0.91,us,usp000danq,2017-04-26T18:03:28.176Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,us
2004-12-13T17:27:03.000Z,31.822,129.322,16.3,5.1,mwc,74,105.3,,0.97,us,usp000damg,2016-11-10T00:54:54.190Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
2004-12-12T05:28:45.970Z,31.756,128.865,10,5,mwc,70,110.7,,1.53,us,usp000dah2,2016-11-10T00:54:49.059Z,"northwest of the Ryukyu Islands, Japan",earthquake,,0,,,reviewed,us,hrv
2004-12-06T14:15:11.890Z,42.9,145.228,35,6.8,mwb,759,23.6,,0.76,us,usp000da6m,2017-04-26T18:03:26.423Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,us
2004-11-29T08:00:22.170Z,43.006,145.292,41.5,5,mwc,212,110.6,,0.59,us,usp000d9jn,2016-11-10T00:53:35.956Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,hrv
2004-11-28T18:36:41.830Z,42.984,145.083,39.5,5.9,mwr,98,110.7,,1,us,usp000d9h3,2017-04-26T18:03:22.878Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,nied
2004-11-28T18:32:14.130Z,43.006,145.119,39,7,mwb,929,23.9,,0.79,us,usp000d9h1,2017-04-26T18:03:22.300Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,us
2004-11-26T22:42:37.320Z,42.377,142.899,58,5.7,mwb,414,93.1,,0.78,us,usp000d9bd,2016-11-10T00:53:16.968Z,"Hokkaido, Japan region",earthquake,,3.8,,,reviewed,us,us
2004-11-25T23:11:30.920Z,32.585,142.282,47.7,5,mwc,156,102.6,,0.76,us,usp000d96q,2016-11-10T00:53:10.941Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,hrv
2004-11-22T14:57:37.560Z,41.803,143.983,26.7,5.1,mwc,206,110.2,,0.95,us,usp000d8yw,2016-11-10T00:52:53.674Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,hrv
2004-11-18T06:09:27.580Z,47.451,149.285,258.2,5.3,mwc,277,60.4,,0.69,us,usp000d8q2,2016-11-10T00:52:28.198Z,"northwest of the Kuril Islands",earthquake,,,,,reviewed,us,hrv
2004-11-14T18:44:14.220Z,41.715,144.049,25,5.5,mwc,320,114.4,,0.87,us,usp000d8f8,2016-11-10T00:52:02.075Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,hrv
2004-11-14T17:57:39.140Z,41.7,144.054,20,5,mwc,131,134.5,,0.91,us,usp000d8f6,2016-11-10T00:52:01.586Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,hrv
2004-11-14T17:37:42.630Z,41.693,144.054,16.6,5.2,mwc,277,110.4,,0.86,us,usp000d8f4,2016-11-10T00:52:01.086Z,"Hokkaido, Japan region",earthquake,,12.6,,,reviewed,us,hrv
2004-11-11T10:02:47.330Z,42.139,144.344,32.8,6.1,mwb,636,88.7,,0.77,us,usp000d84n,2016-11-10T00:51:40.880Z,"Hokkaido, Japan region",earthquake,,7.2,,,reviewed,us,us
2004-11-11T02:16:45.290Z,24.41,122.226,49.9,5.7,mwc,298,47.7,,0.85,us,usp000d84b,2016-11-10T00:51:39.341Z,"Taiwan region",earthquake,,5.5,,,reviewed,us,hrv
2004-11-10T14:48:06.920Z,24.076,122.344,56.8,5.1,mwc,98,96.3,,1.06,us,usp000d83d,2016-11-10T00:51:37.285Z,"Taiwan region",earthquake,,8.7,,,reviewed,us,hrv
2004-11-09T18:43:08.400Z,37.368,138.825,10.3,5.1,mwc,211,105.5,,0.78,us,usp000d818,2017-04-26T18:03:14.037Z,"near the west coast of Honshu, Japan",earthquake,,6.9,,,reviewed,us,hrv
2004-11-08T19:38:10.910Z,24.079,122.55,28.2,5.2,mwc,193,51.4,,0.57,us,usp000d7yz,2016-11-10T00:51:24.216Z,"Taiwan region",earthquake,,6.2,,,reviewed,us,hrv
2004-11-08T15:55:01.150Z,24.104,122.542,29,6.3,mwc,510,28.9,,1.03,us,usp000d7yk,2016-11-10T00:51:23.128Z,"Taiwan region",earthquake,,,,,reviewed,us,hrv
2004-11-08T15:07:24.500Z,33.721,138.403,10,5.6,mwc,360,36,,0.76,us,usp000d7ye,2016-11-10T00:51:22.591Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,hrv
2004-11-08T10:03:07.470Z,26.884,140.797,52.5,5,mwr,51,81.9,,0.84,us,usp000d7xy,2014-11-07T01:23:57.279Z,"Bonin Islands, Japan region",earthquake,,11,,,reviewed,us,nied
2004-11-08T02:27:10.430Z,37.327,138.836,10,5,mwc,141,105.4,,0.92,us,usp000d7x7,2016-11-10T00:51:20.639Z,"near the west coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2004-11-08T02:15:58.840Z,37.396,138.862,10,5.5,mwb,382,84.4,,0.74,us,usp000d7x5,2017-04-26T18:03:12.905Z,"near the west coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
2004-11-07T02:02:26.170Z,47.948,144.477,474,6.2,mwb,692,27.2,,0.8,us,usp000d7ut,2016-11-10T00:51:13.452Z,"Sea of Okhotsk",earthquake,,,,,reviewed,us,us
2004-11-05T17:53:21.400Z,37.338,138.884,10,5.1,mwc,155,105.5,,0.81,us,usp000d7rg,2016-11-10T00:51:01.643Z,"near the west coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2004-11-04T14:03:11.670Z,43.62,146.812,61.8,5.9,mwb,637,59.2,,0.82,us,usp000d7pf,2016-11-10T00:50:56.070Z,"Kuril Islands",earthquake,,,,,reviewed,us,us
2004-11-03T23:57:28.180Z,37.434,138.752,10,5.3,mwc,193,102.1,,0.74,us,usp000d7nc,2017-04-26T18:03:11.756Z,"near the west coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2004-11-02T13:04:24.360Z,38.837,142.77,23.1,5.2,mwc,195,105.8,,0.87,us,usp000d7hn,2016-11-10T00:50:46.481Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2004-11-02T08:45:56.280Z,28.702,143.214,10,5.7,mwb,277,46.5,,0.8,us,usp000d7gw,2016-11-10T00:50:44.398Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,us
2004-10-28T04:54:29.080Z,29.577,140.543,124.6,5,mwr,97,95.3,,0.68,us,usp000d77w,2014-11-07T01:23:49.988Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,nied
2004-10-27T01:40:50.260Z,37.284,138.885,14.1,6,mwb,499,64,,0.9,us,usp000d75k,2017-04-26T18:03:10.016Z,"near the west coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
2004-10-24T21:04:57.060Z,37.308,138.701,11,5.7,mwb,651,26.4,,0.93,us,usp000d70d,2017-04-26T18:03:07.391Z,"near the west coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
2004-10-24T15:28:08.840Z,37.187,138.676,13.2,5.2,mwc,324,98.8,,0.68,us,usp000d6zp,2016-11-10T00:49:57.167Z,"near the west coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2004-10-23T14:34:45.960Z,37.286,138.732,14.5,5.2,mwc,393,108.3,,0.78,us,usp000d6wu,2016-11-10T00:49:50.060Z,"near the west coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2004-10-23T12:44:28.390Z,37.24,138.897,10.8,5.2,mwc,152,115.7,,0.81,us,usp000d6wm,2016-11-10T00:49:49.548Z,"near the west coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2004-10-23T10:45:57.000Z,37.305,138.655,10,5.7,mwc,485,63.9,,0.85,us,usp000d6w8,2017-04-26T18:03:06.826Z,"near the west coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2004-10-23T10:36:45.810Z,37.225,138.64,10,5.7,mwc,294,109.3,,0.72,us,usp000d6w7,2017-04-26T18:03:06.267Z,"near the west coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2004-10-23T09:57:26.420Z,37.193,138.745,10,5.6,mwc,146,112.8,,0.61,us,usp000d6w3,2017-04-26T18:03:05.691Z,"near the west coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2004-10-23T09:34:04.990Z,37.318,138.808,10,6.3,mwc,547,63.9,,0.82,us,usp000d6vu,2017-04-26T18:03:05.103Z,"near the west coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
