"Date","総額 -Import","食料品 -Import","食料品及び動物 -Import","飲料及びたばこ -Import","魚介類.魚介類及び同調製品 -Import","えび -Import","肉類.肉類及び同調製品 -Import","穀物類.穀物類及び同調製品 -Import","野菜 -Import","果実 -Import","原料品 -Import","原材料 -Import","動植物性油脂 -Import","木材 -Import","非鉄金属鉱 -Import","鉄鉱石 -Import","大豆 -Import","鉱物性燃料 -Import","原油及び粗油 -Import","石油製品 -Import","揮発油 -Import","液化天然ガス -Import","液化石油ガス -Import","石炭 -Import","一般炭 -Import","化学製品 -Import","有機化合物 -Import","医薬品 -Import","原料別製品 -Import","鉄鋼 -Import","非鉄金属 -Import","金属製品 -Import","織物用糸繊維製品.織物用糸及び繊維製品 -Import","非金属鉱物製品 -Import","木製品等除家具.木製品及びコルク製品除家具 -Import","一般機械 -Import","原動機 -Import","電算機類含周辺機器 -Import","電算機類の部分品 -Import","電気機器 -Import","半導体等電子部品 -Import","ＩＣ -Import","音響映像機器含部品 -Import","映像記録再生機器 -Import","重電機器 -Import","通信機 -Import","電気計測機器 -Import","輸送用機器 -Import","自動車 -Import","自動車の部分品 -Import","航空機類 -Import","そのた -Import","雑製品 -Import","特殊取扱品 -Import","科学光学機器 -Import","衣類同附属品.衣類及び同附属品 -Import","家具 -Import","バッグ類 -Import"
1997-11-01,31622.84761,4274.64714,3854.76704,419.8801,1435.40204,376.02852,688.09845,471.49892,314.96648,266.5761,2475.47169,2397.27303,78.19866,587.04582,372.30715,326.54372,116.08651,5858.69525,3466.85376,568.53286,418.49346,848.20376,331.47357,628.77384,215.3434,2197.92935,614.10708,378.05529,3486.04625,363.15245,1038.12362,333.23252,508.91887,425.2148,517.12293,2996.43055,252.30336,1041.68774,604.21735,3842.20334,1255.4817,1084.97084,620.08416,82.27344,317.59415,362.14026,296.40557,1673.67906,745.88745,184.73424,643.22786,4817.74498,4301.74836,515.99662,702.83616,1329.30961,298.77631,251.11582
1997-12-01,34685.23519,4784.17919,4290.9953,493.18389,1533.05869,354.50387,719.13025,662.47126,346.64287,258.62355,2626.86227,2547.50192,79.36035,585.75855,334.64265,347.70402,248.5266,7372.56289,4306.68077,711.5906,545.46677,1057.94748,528.0375,747.43897,262.55952,2326.67048,647.65197,393.4228,3546.72503,437.42608,1023.28027,336.02371,522.62536,447.98784,490.62454,3551.86424,444.39714,1287.62906,618.32817,3924.87396,1193.98587,1005.67578,670.94748,97.54879,325.77139,407.27682,346.67376,1395.28948,836.07481,180.5944,265.8656,5156.20765,4503.44277,652.76488,729.97331,1422.6967,311.55979,271.18089
1998-01-01,34533.38979,4227.02596,3776.92991,450.09605,1225.35341,300.65592,605.59973,664.97027,313.57037,217.91691,2883.90163,2796.61785,87.28378,676.93213,391.39819,379.94163,199.30849,6174.0586,3336.92436,564.25844,434.81453,1069.66702,373.55409,801.29186,298.41003,2625.18691,726.02229,427.23268,3934.09578,495.96467,1110.63211,352.43494,554.4833,500.17193,581.10571,3480.48355,361.49559,1090.30717,655.63727,4165.35056,1346.96102,1146.6669,626.1515,74.73386,376.58227,405.07694,338.09081,1624.84314,842.56335,183.04294,447.71722,5418.44366,4843.95884,574.48482,763.14607,1748.8078,343.47447,285.3175
1998-02-01,28167.98387,3686.49015,3297.02875,389.4614,1066.59419,226.26193,557.1524,521.23489,281.50883,209.15171,2252.28036,2198.58807,53.69229,500.94864,319.50211,280.88309,153.57155,5253.59521,2739.73729,520.30516,355.55697,965.96241,356.97892,661.0515,243.71002,2139.47656,609.45989,361.89399,3096.59255,394.07288,939.67336,272.82825,397.77788,394.78155,442.16804,2963.00154,330.81463,999.06599,601.16204,3367.00801,1072.03251,916.1548,463.78185,50.25514,256.21849,326.4817,346.39195,1183.70369,517.64394,144.63946,417.67477,4225.8358,3724.61723,501.21857,617.46969,1301.44542,253.37834,231.61441
1998-03-01,33506.61726,4520.66291,3940.21246,580.45045,1311.75583,266.86656,540.39197,683.98042,357.66498,289.45333,2584.47186,2491.49089,92.98097,540.66768,354.7067,358.08393,204.00203,4970.51366,2429.46339,451.29878,336.14737,1072.142,290.86787,703.70806,250.05095,2317.53458,648.35078,395.48166,3484.17598,425.25776,923.71658,345.77007,471.461,490.63062,510.35404,3704.30626,315.55702,1375.4968,712.97685,4140.19314,1244.76649,1053.74385,609.07264,68.20971,337.52133,421.36022,411.8318,2353.75372,758.03326,170.02859,1302.51568,5431.00515,4890.82625,540.1789,816.11816,1698.84332,344.13749,280.68609
1998-04-01,31240.09126,4961.04767,4461.03447,500.0132,1509.88426,297.4247,894.95325,578.53911,362.44959,336.77862,2514.68608,2418.16612,96.51996,526.35852,326.09078,331.59078,182.83289,4610.07319,2523.20758,368.3195,273.53003,788.59127,206.33726,707.53938,259.47778,2262.24286,632.94604,422.7871,3797.45441,427.39278,1145.94316,366.34767,590.65789,446.99478,526.28368,3034.86085,333.31628,927.33602,577.78403,3425.97405,1063.46674,896.3511,491.6446,52.05355,312.42763,379.15633,269.77932,1360.14903,627.02322,154.67739,461.1468,5273.60312,4752.47016,521.13296,694.29832,1588.61588,314.76348,301.06958
1998-05-01,28242.13082,4697.91854,4061.23992,636.67862,1314.87454,274.54811,805.88417,550.10783,305.04208,371.10857,2293.23905,2204.67376,88.56529,443.3532,344.2226,325.98845,179.03505,3864.26717,1885.11736,396.58172,326.72987,697.686,249.86205,624.94637,190.93372,2256.89488,635.91509,354.00042,3098.05784,332.8226,815.75981,308.53151,474.90348,429.60986,428.78932,2899.39587,342.52034,914.39046,575.54378,3563.16012,1159.30024,992.91255,511.92934,64.42613,323.27324,370.34012,296.30622,1479.04533,516.20268,155.82477,709.86819,4090.15202,3605.45593,484.69609,661.75678,1020.76603,265.99229,208.78566
1998-06-01,31329.21136,4771.40987,4136.95504,634.45483,1338.39976,309.89513,769.14394,569.23771,317.29527,369.07569,2554.03225,2446.77621,107.25604,508.67142,408.47704,349.86455,180.59297,4458.86079,2192.91101,487.75107,389.54146,911.89661,265.0929,591.81747,225.6564,2377.50738,635.5045,463.68362,3332.91443,340.71032,880.8625,333.26756,514.55353,455.18549,490.04079,3653.00464,375.08513,1278.94195,719.28634,3991.36357,1250.62809,1070.65496,588.24119,74.37805,360.99622,422.79043,376.10905,1486.23334,525.29802,180.43773,631.94314,4703.88509,4079.042,624.84309,755.17452,1175.66698,287.58267,217.99021
1998-07-01,32510.96504,5015.30136,4443.72319,571.57817,1533.40943,340.18507,904.78099,555.906,342.88767,314.99867,2584.36102,2483.66357,100.69745,512.30131,418.91834,379.2151,158.0123,4895.22905,2597.11694,452.47094,344.79195,816.84333,257.17298,757.58912,281.72604,2438.96793,617.83519,456.03672,3375.56387,323.32399,895.1859,345.00399,518.81826,460.70927,518.87983,3306.93192,373.48578,993.08899,683.90258,3931.71096,1214.98661,1035.39836,612.89668,76.6695,353.66367,407.92029,328.73597,1547.6987,535.9301,185.18755,726.92602,5415.20023,4818.57511,596.62512,774.75492,1842.99148,278.02625,272.31096
1998-08-01,31230.44847,4624.49875,4059.10631,565.39244,1532.17727,381.23181,790.36108,455.83433,310.31313,261.10127,2375.18331,2290.72667,84.45664,516.39788,335.78189,356.36713,146.90834,4774.61931,2465.08489,430.17668,346.62514,916.73816,215.33659,735.20307,279.00236,2152.97407,657.296,381.60413,3057.23526,301.05378,819.09328,309.73255,455.89212,390.1277,487.3957,3166.99116,364.95986,1024.57893,662.52438,3700.84305,1189.16239,1027.6054,524.79194,59.25253,311.7906,398.67594,356.89791,1785.23982,544.6316,176.47285,977.06307,5592.86374,4932.1909,660.67284,670.35524,2244.71245,274.30936,249.5715
1998-09-01,30549.92321,4453.83043,3909.26012,544.57031,1362.46049,351.46584,692.17716,515.69738,340.47322,300.22764,2291.40685,2207.22977,84.17708,523.71843,354.15117,324.6136,110.37925,4370.52333,2272.09786,386.73942,311.06127,801.24527,242.23822,656.53492,236.96219,2316.31201,593.26536,442.1276,3014.16905,279.26031,830.99297,330.52865,438.57963,416.61019,430.79835,3298.78196,385.85453,1137.09445,699.42978,3960.66107,1270.05736,1105.33628,627.85463,69.10997,322.87999,417.06547,326.09327,1006.65968,615.85325,193.30194,100.33432,5837.57883,5249.77147,587.80736,706.1834,2358.57415,291.14263,230.9325
1998-10-01,30154.04845,4600.34965,4091.30329,509.04636,1419.85179,338.8432,795.27851,441.45015,398.5565,293.09928,2251.71345,2169.30302,82.41043,528.63014,327.42807,344.13339,108.26259,4412.499,2437.00486,394.94321,306.41609,708.45397,221.58701,640.56009,240.58939,2240.74402,624.18582,430.33596,3071.58878,308.5307,834.91198,327.87532,424.63313,450.07611,429.15412,3061.51383,329.27213,967.16636,692.59605,3743.64948,1118.84729,953.1164,619.90008,80.69008,324.88937,422.48932,288.62473,1359.43889,614.1153,202.18513,451.74161,5412.55135,4679.20443,733.34692,682.71133,1739.33556,278.98554,255.89342
1998-11-01,27889.36281,4404.22624,3856.2727,547.95354,1411.60415,275.88029,777.92319,386.09767,364.21085,317.61712,2070.66223,1984.80959,85.85264,493.79151,284.90826,290.42058,104.95772,3963.25091,2060.56777,413.9056,314.84898,712.26942,231.51515,534.83645,188.34416,2150.50266,594.98469,388.22102,2839.5035,279.69498,714.04265,291.20379,404.9717,418.78586,459.7872,2951.42734,267.3026,1024.58155,696.22293,3575.34873,1060.41543,907.94012,660.41164,91.43643,306.01157,318.68042,319.16873,1496.23942,834.83138,171.60264,390.37253,4438.20178,3957.22551,480.97627,629.62142,1184.28106,273.5689,245.41151
1998-12-01,27182.29949,4149.5715,3734.1659,415.4056,1398.18336,281.17251,686.78512,453.05711,380.18734,228.20591,2024.72343,1942.43293,82.2905,488.5525,269.68593,262.47388,151.21203,4484.09788,2364.40328,470.82834,352.84483,698.64979,345.54904,594.65059,234.4154,1983.72353,537.07942,376.0618,2663.78732,268.33316,714.75694,282.88237,400.5648,374.99601,376.40033,3009.14214,265.68554,1101.24594,642.24797,3500.14356,1080.41111,931.83591,622.1788,86.33756,286.39531,356.26308,273.56525,962.13656,532.95697,158.54374,161.25389,4404.97357,3812.87887,592.0947,642.21158,1214.71021,274.38361,245.23331
1999-01-01,26965.81738,3925.20742,3556.9462,368.26122,1336.25265,291.43322,620.86374,485.64213,322.84087,215.11697,2271.69459,2211.87024,59.82435,552.93303,367.33381,285.35405,143.16582,3831.74124,1695.91073,484.97587,291.18185,730.30216,292.0923,620.17549,230.1616,2090.50394,613.82943,397.88904,2708.20698,266.8136,643.86625,285.73408,383.90335,381.12171,467.80333,2863.02189,295.08608,985.38166,662.74415,3526.99784,1152.40256,1014.55253,547.36871,68.49356,314.77582,349.56591,260.8945,1467.38447,753.51429,159.99383,439.29293,4281.05901,3679.781,601.27801,554.70602,1274.52873,270.24261,239.66971
1999-02-01,26620.82497,3646.63185,3284.42828,362.20357,1134.56247,192.03624,606.07228,467.06667,304.63177,217.92729,1821.31458,1769.14266,52.17192,450.94351,228.80825,249.05241,94.67691,3576.08008,1725.88862,420.69573,229.77454,699.11653,285.90058,437.07434,156.99287,2033.69681,561.41475,390.80394,2505.84492,281.89494,591.60969,264.00836,365.4329,379.13753,387.73057,2891.83384,251.57047,1065.32064,721.1317,3298.00838,1008.55673,890.38083,500.12987,66.08749,289.21286,338.60838,279.48908,2463.99196,416.63494,149.48721,1797.42916,4383.42255,3842.27901,541.14354,607.081,1373.39936,258.10161,254.28925
1999-03-01,30022.38643,4171.76937,3669.41778,502.35159,1161.32552,192.53948,650.39593,554.94743,349.6853,320.47739,2262.91397,2173.61474,89.29923,582.87058,337.82854,283.71771,128.91427,4115.3509,1958.07375,438.04521,257.5911,873.68038,294.54144,538.01273,220.913,2366.54493,806.33091,450.74242,2889.85143,277.05168,681.36448,307.62486,408.75889,464.27739,472.76096,3724.01749,330.01369,1512.25552,781.1566,3964.27917,1178.18512,1031.4282,602.73462,58.27536,334.48411,340.07553,399.4314,1433.82039,592.02802,172.99124,523.12379,5093.83878,4455.464,638.37478,789.11091,1459.24755,319.71074,272.35941
1999-04-01,29866.04714,4862.95916,4434.75686,428.2023,1620.82042,234.16408,959.94716,507.35273,372.6216,349.50204,2286.44921,2203.4189,83.03031,600.38163,325.08808,300.17087,142.31309,4136.3248,2317.90737,382.87617,297.24353,656.18046,242.25428,526.159,183.94692,2163.50253,600.76796,420.32341,3232.5155,323.56228,822.75735,325.305,497.5474,429.13247,575.12399,2828.18837,246.63272,1058.48466,565.46627,3535.371,1222.17839,1077.33856,531.8457,73.70517,297.91267,337.18885,238.54838,1797.11593,655.76619,144.36733,867.00133,5023.62064,4598.4929,425.12774,655.49076,1620.68274,314.53202,294.86798
1999-05-01,27410.14122,4253.57673,3801.02911,452.54762,1294.94415,200.42241,795.33894,426.59822,308.51207,333.04351,2205.80154,2136.19162,69.60992,588.92986,377.93615,279.90683,119.32538,3755.25918,2033.46469,374.66311,293.70633,607.34664,210.16959,518.92599,171.90442,2116.8345,588.25455,448.29419,2977.13576,264.20525,757.66789,293.56449,432.84398,410.60763,550.098,2987.29196,267.04029,1086.0657,649.42577,3698.92606,1297.43723,1150.16673,565.93182,74.44235,331.90177,346.67823,234.38907,1233.75322,571.24118,142.12857,361.28624,4181.56227,3712.52833,469.03394,654.29053,1105.23656,266.38613,231.01856
1999-06-01,29244.76179,4433.99705,3972.44922,461.54783,1430.55466,217.76766,816.31395,425.40102,291.28653,384.0203,2170.02368,2093.08387,76.93981,569.6988,314.85643,258.07099,130.30409,4409.23508,2380.00482,453.19431,345.11341,787.52024,250.17175,528.87452,208.39576,2311.25828,614.26903,447.03264,3028.06025,258.54245,795.40638,299.65534,441.9807,431.38569,528.70634,3453.44076,321.18479,1454.90267,660.85527,3840.01251,1301.57931,1144.46354,608.65613,73.6111,312.51073,350.79317,280.44368,1140.62933,644.9413,153.76325,200.08285,4458.10485,3866.99991,591.10494,719.10743,1112.65493,268.06266,232.07598
1999-07-01,29772.41777,4481.87774,4004.33299,477.54475,1538.95884,273.61939,826.54453,416.45251,289.21937,335.82014,2251.39274,2184.64395,66.74879,587.10123,340.22478,287.21904,109.35449,4470.69531,2309.43264,544.19479,447.83927,801.3578,265.05944,540.37731,234.41186,2276.09221,640.54633,419.50857,3109.59982,276.04611,802.76682,296.05221,475.09054,454.08523,529.3552,3116.80708,296.05441,1134.16591,630.95161,3953.86757,1322.1844,1158.52517,607.87257,69.47659,313.70825,343.51563,351.72502,1140.82998,649.49676,153.87271,238.52895,4971.25532,4428.22309,543.03223,776.08059,1574.83887,266.23615,263.03158
1999-08-01,30398.50528,4084.41727,3638.76524,445.65203,1419.7599,296.45535,701.08519,382.57896,289.23964,254.47584,2119.59983,2051.87569,67.72414,536.9248,338.05964,269.03625,91.60405,5558.64772,3053.02538,619.85836,480.21084,924.92119,407.41156,537.75609,215.78097,2126.10462,517.26909,457.31247,3072.5371,275.58038,842.96725,291.8388,445.60541,431.80899,505.87458,2908.99326,291.85362,1027.4657,582.76704,3891.38613,1359.14833,1214.78304,563.10674,51.85294,285.57446,397.08286,306.93745,1217.53601,636.20333,162.74642,329.23989,5419.28334,4872.63442,546.64892,741.45469,2075.56307,283.15583,256.6919
1999-09-01,28955.32232,3828.70876,3376.29769,452.41107,1178.79528,252.90759,693.12399,400.19177,298.21662,258.19105,1963.97981,1908.42524,55.55457,496.77827,282.1457,272.05774,102.4655,4926.67738,2723.50378,531.06312,399.42942,811.02694,379.47011,469.29383,204.35398,2150.02768,613.77004,463.47115,2901.77739,269.79872,832.20066,283.39194,413.67439,418.66715,441.42251,2998.17198,349.72731,1139.17496,557.79258,3822.04799,1276.01468,1128.85271,575.11379,65.55458,289.61006,376.797,302.44828,826.61518,399.83306,159.96061,175.8514,5537.31615,4941.34403,595.97212,693.30971,2152.57656,279.68462,229.6622
1999-10-01,29636.71008,4013.55445,3532.89978,480.65467,1306.71695,278.35277,718.86689,333.18805,353.88505,290.17833,1986.10657,1932.99761,53.10896,517.47168,302.01583,242.3952,92.4025,5162.86609,2949.08345,687.52493,495.45621,697.35614,293.30828,517.77856,203.26837,2192.72954,640.32055,472.96762,2900.30574,261.2906,827.71674,287.50016,406.76933,435.22709,431.66441,2992.74039,399.41307,1050.09734,631.82764,3927.45996,1356.38378,1201.50893,584.20711,74.40785,293.96433,393.23423,291.75214,1232.90081,597.71327,150.03778,383.8931,5228.04653,4681.48899,546.55754,679.57056,1825.53981,286.55223,238.04264
1999-11-01,32262.16496,4467.94362,3929.25249,538.69113,1586.23019,327.96677,748.7718,375.49566,324.35961,333.76211,2096.78887,2021.48085,75.30802,501.11992,344.15116,269.05593,73.14729,5965.50943,3395.63344,766.24782,480.35443,987.45515,336.99801,462.92348,195.17489,2324.86566,631.40786,391.45347,3106.27098,311.94138,874.53154,307.23998,441.13247,429.09517,469.35898,3340.39558,379.16903,1305.98311,673.82743,4367.02211,1461.2155,1300.2769,756.57289,89.83801,307.29311,473.74154,300.30628,1502.18859,735.25384,166.92567,500.43489,5091.18012,4630.71875,460.46137,780.10641,1562.26566,312.4036,260.2247
1999-12-01,31524.98129,4229.98237,3779.40896,450.57341,1463.64615,291.02572,743.74364,417.82291,321.84268,259.05632,2071.52675,2008.06152,63.46523,486.10174,334.47377,243.74387,136.49538,6554.62502,3859.73247,856.52425,524.72605,946.36841,369.21497,503.82011,226.34985,2217.20294,646.29612,466.11942,2930.85084,292.40232,873.49513,276.32762,403.76583,413.11835,421.69528,3291.75228,314.88379,1418.4825,650.92066,4074.02835,1394.45106,1240.43608,713.26658,93.71278,281.33697,393.34143,308.66763,1421.34231,572.94483,137.77186,613.26252,4733.67043,4163.01819,570.65224,709.66116,1418.52627,300.59857,260.53461
2000-01-01,29921.9235,3719.23366,3324.25439,394.97927,1213.07865,249.43135,680.87907,396.98158,266.71289,233.96339,2163.13775,2114.20734,48.93041,567.41156,331.46666,282.7326,119.89989,5977.29264,3417.97755,783.78377,482.47853,1008.68366,333.58439,412.1465,160.77424,2069.72366,678.91077,322.48684,2929.61053,318.91388,785.58908,303.00122,404.22618,408.08521,444.99381,3190.69986,341.05964,1192.70431,693.65172,4052.17853,1419.96392,1262.42203,586.24467,67.78777,311.68625,419.51495,292.64775,1378.24935,766.1474,147.9853,355.54023,4441.79752,4031.49679,410.30073,666.39844,1431.94329,322.26379,249.72672
2000-02-01,29575.34578,3655.51647,3276.50518,379.01129,1103.58822,198.3262,714.11473,429.10597,270.85351,242.94774,2037.09195,1982.67248,54.41947,537.91663,302.54197,266.9609,95.36288,6406.89934,3567.36718,778.52328,455.26971,1172.28752,405.75768,464.86037,187.24078,2085.49344,583.57004,382.81672,2913.30355,309.53644,887.59599,269.46646,368.74467,403.09441,404.13829,3222.47225,299.02323,1366.96186,670.43386,3937.98584,1339.41892,1188.54152,566.45626,62.70608,287.17963,408.8027,331.75329,766.92866,411.58165,145.62494,90.08119,4549.65428,4005.77074,543.88354,674.71342,1389.85713,294.25496,250.87251
2000-03-01,35947.83576,4246.08459,3744.7328,501.35179,1292.58231,211.77382,761.90032,444.91433,346.849,283.65185,2267.48034,2207.50533,59.97501,602.56483,370.40877,256.26086,106.85937,7442.86551,4434.7131,843.61617,497.49492,1181.48804,485.27377,473.66106,191.61443,2427.61058,691.56191,440.15022,3417.73284,341.57007,1031.6376,331.51621,436.37994,494.9021,483.23922,4233.57339,367.00863,1987.31221,842.9853,4933.28046,1550.69036,1380.6636,770.19535,94.93756,360.41421,564.24821,391.56553,1344.47897,773.73542,182.28533,223.23046,5634.72908,5145.70203,489.02705,858.31879,1854.18868,376.5792,307.75677
2000-04-01,32369.88257,4315.82213,3896.72035,419.10178,1446.72021,242.31548,813.58202,446.93761,322.50206,326.62478,2224.00012,2160.72012,63.28,570.01745,367.29461,262.9923,126.28538,6467.33161,3908.00649,654.98208,439.0357,963.76466,466.62601,459.429,198.12875,2260.21633,606.91451,441.01373,3369.16567,362.93392,1072.35052,306.03377,474.25615,423.7506,467.3158,3105.04612,294.11156,1285.67462,629.35341,3956.64196,1387.11463,1233.63741,578.36166,74.77141,297.57441,426.0683,263.91177,1154.65006,660.63374,151.08649,203.7668,5517.00857,4925.28058,591.72799,737.0844,1744.79232,327.69482,301.22219
2000-05-01,32764.35493,4343.12818,3874.15545,468.97273,1424.86212,229.00441,792.24992,413.06412,295.49272,355.71474,2349.2105,2299.19785,50.01265,573.65789,373.26481,345.0586,145.48208,5897.89964,3163.21142,775.61647,536.20208,981.20461,487.44911,468.05461,177.22613,2443.54959,716.46113,399.66041,3355.67529,326.41615,955.07734,323.96757,451.49477,457.66493,539.75294,3630.38442,379.32138,1498.11762,770.47063,4599.20421,1688.78525,1512.83977,654.20858,77.5549,366.90924,504.28268,285.36298,1223.23036,656.20876,172.2014,272.94691,4922.07274,4304.86445,617.20829,815.05559,1300.37776,322.68568,275.03912
2000-06-01,32945.90458,4187.40427,3706.51552,480.88875,1428.33172,265.81293,763.37309,388.12207,254.15165,328.96541,2182.91525,2127.84351,55.07174,548.24685,369.41751,266.24718,110.55566,6195.92086,3512.335,738.97559,548.27289,1068.09322,346.97677,510.89829,208.52642,2364.87195,623.39109,447.49843,3276.95948,302.27097,1015.59295,322.93961,442.82856,432.33518,468.52729,3981.94941,381.97519,1754.75672,862.39972,4737.29699,1821.49014,1630.78741,691.25202,84.75227,363.68254,459.34046,281.13168,1274.46336,572.4945,183.50737,387.94941,4744.12301,4232.35162,511.77139,796.20382,1264.1152,295.71434,257.72196
2000-07-01,33127.44506,4102.01744,3696.0649,405.95254,1449.4124,319.30884,797.75924,371.70617,250.71692,296.59483,2259.06702,2191.22101,67.84601,521.25803,405.78063,309.78234,123.79939,6443.4985,3565.1348,734.95702,547.93045,1237.95283,435.49283,448.20281,186.96851,2233.13589,638.64384,419.3135,3260.2901,316.6838,955.23658,308.36223,436.51605,449.13071,473.9771,3661.73446,317.59616,1480.33907,816.29109,4801.94022,1769.49563,1581.35251,682.27021,81.32912,352.8958,535.09976,289.23973,1324.22447,634.76753,182.15933,399.58281,5041.53696,4535.51917,506.01779,818.73201,1644.14358,288.57366,256.36288
