"Date","外貨準備","外貨準備:外貨","外貨準備:外貨:(a)証券","外貨準備:外貨:(a)証券うち:本邦発行体分","外貨準備:外貨:(b)預金","外貨準備:外貨:(b)預金:外国中央銀行及びBISへの預金","外貨準備:外貨:(b)預金:本邦金融機関への預金","外貨準備:外貨:(b)預金:本邦金融機関への預金:うち:海外拠点分","外貨準備:外貨:(b)預金:外国金融機関への預金","外貨準備:外貨:(b)預金:外国金融機関への預金:うち:本邦内拠点分","外貨準備:IMFリザーブポジション","外貨準備:SDR","外貨準備:金","外貨準備:その他外貨準備","外貨準備:その他外貨準備:(a)金融派生商品","外貨準備:その他外貨準備:(b)非銀行非居住者に対する貸付","外貨準備:その他外貨準備:(c)その他"
2009-07-01,96.505073119,93.605647044,86.938995962,,6.666651082,0.650471731,1.798918121,,4.21726123,4.21726123,0.402192154,0.280553091,2.179972067,0.036708763,,,0.036708763
2009-08-01,98.915043214,94.4876190135,88.1313163584,,6.3563026551,0.6280290078,1.7150752883,,4.013198359,4.013198359,0.40805753,1.7516106718,2.2308410268,0.0369149719,,,0.0369149719
2009-09-01,96.0756719304,91.4794381016,85.6739044476,,5.805533654,0.6119062592,1.5535883708,,3.640039024,3.640039024,0.3978668532,1.9259895548,2.2360500504,0.0363273704,,,0.0363273704
2009-10-01,95.4971498999,90.8401717685,85.4969458797,,5.3432258888,0.5883801881,1.4258121038,,3.3290335969,3.3290335969,0.3952656954,1.9134329754,2.3121326206,0.03614684,,,0.03614684
2009-11-01,95.8474785888,90.9111699036,85.9543297164,,4.9568401872,0.5773815432,1.3183902306,,3.0610684134,3.0610684134,0.395454582,1.9224627264,2.5821488124,0.0362425644,,,0.0362425644
2009-12-01,94.3942046073,89.6407492968,85.0088176522,,4.6319316446,0.590977413,1.2457300141,,2.7952242175,2.7805622208,0.3879582317,1.8860904712,2.4431563949,0.0362502127,,,0.0362502127
2010-01-01,95.935835377,91.1983959748,86.8852143953,,4.3131815795,0.6083731458,1.1264651015,,2.5783433322,2.5783433322,0.3895483036,1.8937185657,2.4171854863,0.0369870466,,,0.0369870466
2010-02-01,94.7437355205,90.0236707425,86.1660607005,,3.857610042,0.5807687985,0.9995569155,,2.277284328,2.277284328,0.3774140865,1.8481301685,2.457743607,0.036776916,,,0.036776916
2010-03-01,94.5910382115,89.8554763593,86.4353886732,,3.4200876861,0.6083421666,0.8924649918,,1.9192805277,1.9192805277,0.3659487474,1.8425347071,2.4896126484,0.0374657493,,,0.0374657493
2010-04-01,97.8331084071,92.8206793899,89.7355254048,,3.0851539851,0.6151991241,0.8278040166,,1.6421508444,1.6421508444,0.3725024622,1.8892397832,2.7112497324,0.0394370394,,,0.0394370394
